x,y,pts_crs,naip_id,aoi,r,g,b,nir,ndvi,year,month,day_in_year,iceplant,r_avg13,r_entr13,g_avg13,g_entr13,b_avg13,b_entr13,nir_avg13,nir_entr13,ndvi_avg13,ndvi_entr13
-119.83204884751262,34.420210441295474,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,117,124,93,149,0.1203007518796992,2020,5,142,0.0,128.5503,5.344213,133.5858,5.2531466,112.3787,4.9794784,143.56213,5.04119,0.0591716,3.9641526
-119.8432236741213,34.40891599094472,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,44,65,61,114,0.4430379746835443,2020,5,142,0.0,65.78698,5.362796,87.97633,5.554173,70.97633,4.372246,148.69823,5.6577168,0.3846154,4.0115128
-119.87701216339556,34.41665077680574,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,67,88,72,164,0.4199134199134199,2020,5,142,0.0,66.08284,4.3954077,90.65089,4.365831,72.89941,3.6384492,167.1361,4.8988795,0.43195266,4.1261067
-119.868269651644,34.4129080005218,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,93,91,77,130,0.1659192825112107,2020,5,142,0.0,99.95266,4.713454,97.30177,4.4244595,81.28403,4.0957537,141.3787,4.877357,0.17159763,3.9612637
-119.8646835846191,34.41740007297584,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,76,90,73,175,0.3944223107569721,2020,5,142,0.0,97.5858,5.698337,110.50296,5.6027904,94.44379,5.075476,152.42604,5.665281,0.22485207,5.023121
-119.877485358768,34.41815366989972,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,94,100,84,139,0.1931330472103004,2020,5,142,0.0,118.86391,5.11392,118.86391,5.0581713,97.89349,4.8028197,155.51479,4.7161784,0.13609467,3.8051
-119.84523444123482,34.40647801341666,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,31,43,56,22,-0.1698113207547169,2020,5,142,0.0,37.733727,3.735661,51.869823,3.8681235,59.224854,3.1790748,44.715977,4.8498487,0.0,5.2453537
-119.85913323853684,34.41022305407665,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,56,79,81,77,0.1578947368421052,2020,5,142,0.0,94.84615,5.6855507,110.07101,5.632967,108.66272,5.6560297,104.71006,6.0645676,0.041420117,4.880668
-119.84747347288484,34.40789655823359,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,37,52,57,77,0.3508771929824561,2020,5,142,0.0,57.01775,5.1894636,74.86982,5.3709345,67.27811,4.40768,144.70415,6.0854926,0.43195266,4.797431
-119.8649053563445,34.41777888270583,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,113,115,89,173,0.2097902097902098,2020,5,142,0.0,122.79881,5.475671,117.89941,5.006471,94.81065,4.836965,166.69823,4.2093043,0.15384616,4.3655653
-119.86303791970782,34.41775232826687,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,130,125,117,155,0.087719298245614,2020,5,142,0.0,89.43787,5.5975685,104.08284,5.327972,93.49704,5.430008,121.29586,5.847494,0.112426035,5.377411
-119.8717539946952,34.414037704735726,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,57,75,65,139,0.4183673469387755,2020,5,142,0.0,52.18935,4.682319,72.54438,4.99934,64.23077,4.175707,134.42012,5.4637685,0.43786982,4.318877
-119.8314701944833,34.424918516888056,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,70,93,73,159,0.388646288209607,2020,5,142,0.0,93.47929,5.470819,108.94083,4.9326897,83.60947,4.6179976,159.59763,5.168334,0.2662722,4.758912
-119.8718681372268,34.41642019329847,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,66,91,68,147,0.380281690140845,2020,5,142,0.0,88.87574,5.6452394,100.15385,5.582236,84.97633,5.265049,135.01775,5.5386744,0.21301775,4.829567
-119.865058806434,34.41309688181071,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,74,106,82,87,0.0807453416149068,2020,5,142,0.0,100.40829,5.5076146,113.76331,5.8451276,107.51479,5.5735593,101.94675,5.7758136,0.00591716,4.6147866
-119.86982448202583,34.41314734218245,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,147,129,101,163,0.0516129032258064,2020,5,142,0.0,88.77515,5.7116976,88.48521,5.652804,77.75739,5.2665076,123.70414,5.8823543,0.19526628,4.8145556
-119.81761172339482,34.42272918816807,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,33,51,56,127,0.5875,2020,5,142,0.0,42.93491,4.6539717,64.16568,5.1814904,62.408283,4.278386,153.0,5.9746137,0.56213015,3.695069
-119.8526586596634,34.41115315698569,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,69,92,76,181,0.448,2020,5,142,0.0,149.18343,5.7967386,153.01775,5.957489,143.95857,5.90873,167.11243,5.81267,0.07692308,4.5967155
-119.85790477156236,34.41630938188037,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,89,109,87,175,0.3257575757575757,2020,5,142,0.0,96.27219,5.7125816,109.69823,5.66271,104.52071,5.667277,132.30177,5.803049,0.13609467,5.2922034
-119.84566358990833,34.415599803551885,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,83,116,83,186,0.3828996282527881,2020,5,142,0.0,94.19527,4.998113,116.55029,4.930311,88.57988,4.7488017,169.79881,4.974911,0.28402367,4.2569222
-119.86958664365685,34.416116813174824,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,53,72,65,143,0.4591836734693877,2020,5,142,0.0,65.15976,5.156445,77.92899,5.363884,73.16568,4.634592,113.78698,5.91284,0.2662722,5.2835264
-119.83032842345612,34.42280315503065,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,87,103,86,130,0.1981566820276497,2020,5,142,0.0,83.56213,5.5045304,97.05325,5.2844353,85.36687,4.735621,128.80473,5.4951377,0.20710059,4.5801916
-119.82123186545718,34.41827150950796,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,85,105,77,168,0.3280632411067193,2020,5,142,0.0,102.54438,5.409583,114.91124,4.526649,87.37278,4.8784437,168.43787,5.180607,0.24260356,4.9399323
-119.83243085284168,34.41683202762443,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,71,102,73,179,0.432,2020,5,142,0.0,83.59171,5.4315963,102.84024,5.402508,79.51479,4.628518,170.97041,5.190513,0.35502958,4.418804
-119.82138968865128,34.41959157455949,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,85,103,75,153,0.2857142857142857,2020,5,142,0.0,126.09467,5.9702754,128.0,5.525684,106.92308,5.4315963,157.49704,5.007355,0.1183432,4.819778
-119.8531295208277,34.413294782336784,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,69,90,78,187,0.4609375,2020,5,142,0.0,112.53255,5.9383316,122.60947,5.888689,116.91124,5.937219,139.59172,5.624086,0.13017751,4.864452
-119.86377705160204,34.41301874702648,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,110,118,96,165,0.2,2020,5,142,0.0,85.60947,5.8303695,95.27811,5.742529,81.98225,5.14461,142.33136,5.618722,0.25443786,4.640358
-119.86028996053004,34.412570355153754,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,69,82,89,79,0.0675675675675675,2020,5,142,0.0,112.56805,5.84661,118.33136,5.5634246,111.71006,5.261656,120.27811,5.565026,0.01183432,4.701286
-119.84772431224104,34.41882400444472,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,83,99,83,159,0.3140495867768595,2020,5,142,0.0,85.69823,4.8252835,99.72781,4.8120723,97.04142,5.0478077,110.92899,5.767137,0.07100592,5.3741846
-119.8429847001424,34.41203838309726,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,35,53,58,56,0.2307692307692307,2020,5,142,0.0,42.094673,4.5013084,56.378696,4.4192615,61.08284,3.8208942,71.92899,5.7441792,0.19526628,5.217235
-119.8164907129611,34.422971370590204,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,43,60,58,153,0.5612244897959183,2020,5,142,0.0,46.011833,4.2351966,65.24852,4.748407,61.550297,3.513585,155.72781,5.4078155,0.53846157,2.964216
-119.84140715167672,34.41189657966258,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,61,72,75,144,0.4048780487804878,2020,5,142,0.0,91.40829,5.461198,97.87574,5.3136406,93.08876,4.919064,111.05917,5.7279387,0.088757396,5.4124384
-119.8456011594584,34.41953330002711,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,58,88,65,170,0.4912280701754385,2020,5,142,0.0,75.42603,5.40179,94.77515,5.361337,79.14793,4.8300548,142.7929,5.7723594,0.30769232,4.8299375
-119.85471916030498,34.41475043459294,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,130,126,107,151,0.0747330960854092,2020,5,142,0.0,109.57988,5.514665,118.42012,5.4006777,103.19527,5.1802125,129.929,5.863055,0.053254437,5.2325916
-119.8373769460031,34.42279116889042,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,142,130,106,164,0.0718954248366013,2020,5,142,0.0,130.36687,4.8419814,126.24261,4.528658,105.88166,4.342694,151.31952,4.6137595,0.07100592,3.7506204
-119.8460955783966,34.41082477830119,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,37,55,62,57,0.2127659574468085,2020,5,142,0.0,60.0,5.036957,76.46154,5.349126,75.06509,4.770827,96.07692,5.8388176,0.20710059,5.1826415
-119.86632162191606,34.411855758629216,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,105,118,77,188,0.2832764505119454,2020,5,142,0.0,82.24261,5.917178,97.21893,5.7747016,82.70414,5.341129,135.43195,5.7116976,0.21301775,5.251175
-119.8109366490608,34.41693879268297,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,117,121,112,131,0.0564516129032258,2020,5,142,0.0,116.75148,5.91284,125.1716,5.714924,107.81657,5.6972246,159.11243,5.60059,0.16568047,5.300793
-119.82075461277697,34.420114642892536,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,112,111,95,145,0.1284046692607003,2020,5,142,0.0,125.08284,4.9377456,120.75148,4.556516,103.02959,4.4847264,148.6568,4.089718,0.082840234,3.7215352
-119.80974038010872,34.42038996600473,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,43,67,60,166,0.5885167464114832,2020,5,142,0.0,30.556213,4.651775,44.337276,5.1047573,42.053253,3.8926568,91.86391,5.7061625,0.33136094,4.558883
-119.81174517046288,34.42470863201413,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,48,74,64,160,0.5384615384615384,2020,5,142,0.0,48.846153,4.600888,71.44379,5.152235,65.49113,4.0820503,145.73964,5.786604,0.49112427,3.400417
-119.86805177581375,34.413789299016145,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,163,145,121,181,0.0523255813953488,2020,5,142,0.0,128.9645,5.4751573,121.95266,5.4379306,99.28994,5.2731876,167.50296,4.9643927,0.14201184,4.3312855
-119.84457242894702,34.406317012628584,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,124,114,101,142,0.0676691729323308,2020,5,142,0.0,103.36095,5.4617968,103.84024,5.205704,90.46745,4.909014,135.64497,5.2878895,0.147929,4.3965197
-119.83411668059478,34.421530887459035,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,145,128,115,164,0.0614886731391585,2020,5,142,0.0,124.56213,5.012268,115.53255,4.777762,100.35503,4.4904284,151.60947,4.5119295,0.09467456,3.7960243
-119.8165393275228,34.42014153788024,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,122,117,103,137,0.0579150579150579,2020,5,142,0.0,120.59171,4.1582165,114.88166,3.6018991,102.09467,3.466837,136.57988,3.8691702,0.0591716,3.2455223
-119.87215026002616,34.40978808996733,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,92,96,87,165,0.2840466926070039,2020,5,142,0.0,98.10059,5.284577,99.26035,5.007954,88.5858,4.78255,151.6213,5.1197166,0.21301775,4.8026166
-119.84818828658489,34.41326398583603,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,102,127,92,191,0.3037542662116041,2020,5,142,0.0,107.35503,5.172648,128.2071,4.2528253,99.12426,4.240378,184.04143,4.1088724,0.2662722,4.514337
-119.8448693750158,34.41970177524177,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,52,74,65,137,0.4497354497354497,2020,5,142,0.0,59.887573,4.7994027,83.33728,4.88369,70.76331,4.3033276,136.5858,5.595597,0.3846154,4.3508434
-119.84092173791517,34.41587236362234,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,33,47,56,48,0.1851851851851851,2020,5,142,0.0,57.04142,4.4201665,70.7929,4.5273504,69.52071,3.8709607,95.53255,5.4666605,0.26035503,4.748672
-119.85559296551442,34.41146865292118,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,60,66,69,94,0.2207792207792207,2020,5,142,0.0,76.56805,5.7017913,86.8284,5.645011,76.94675,5.1402717,131.85799,5.9516926,0.2662722,4.9452353
-119.8114378320275,34.419431465467284,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,70,99,83,118,0.2553191489361702,2020,5,142,0.0,88.27811,5.5491796,103.77515,4.973644,89.0355,4.9065866,144.6213,5.2705607,0.24260356,4.825346
-119.8419565648458,34.42157059819934,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,84,100,85,151,0.2851063829787234,2020,5,142,0.0,81.16568,4.1725755,96.46745,3.7061067,83.25444,3.5111406,145.76332,5.3132944,0.2781065,4.392595
-119.8737680985968,34.41218371284408,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,101,103,80,167,0.2462686567164179,2020,5,142,0.0,102.97633,4.522861,106.66864,3.962972,81.3787,3.4859884,165.08876,4.180778,0.23076923,3.7038376
-119.85170020309648,34.40850746659282,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,81,123,81,199,0.4214285714285714,2020,5,142,0.0,95.01775,5.2325916,126.34911,4.46403,86.95858,4.1558456,195.40828,3.1723177,0.34319526,4.4222455
-119.84134965477078,34.41983773350173,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,81,98,84,132,0.2394366197183098,2020,5,142,0.0,85.75148,4.776852,97.88757,4.298798,85.35503,4.4968557,130.68048,4.5906363,0.20710059,4.435705
-119.85522180465236,34.41398690244319,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,111,117,95,166,0.1985559566787003,2020,5,142,0.0,107.93491,5.291486,115.08876,4.9330235,92.56213,4.7664766,157.73964,4.6196003,0.18934911,4.443691
-119.8782051149961,34.41870497840816,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,134,126,106,165,0.1036789297658862,2020,5,142,0.0,136.071,5.720374,135.35503,5.5491796,112.46745,5.4548874,162.39053,4.775129,0.088757396,4.1987453
-119.843887271726,34.412395294531045,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,86,113,72,178,0.3484848484848485,2020,5,142,0.0,73.47929,5.387317,99.01183,5.4135265,69.36095,4.1643987,149.3491,5.648694,0.295858,4.4535456
-119.8711343782391,34.41595607044386,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,120,127,115,133,0.0513833992094861,2020,5,142,0.0,117.95858,5.756632,120.75148,5.422715,110.47337,5.479267,139.46745,5.534336,0.082840234,4.2456193
-119.8555163050247,34.41247643895762,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,39,50,59,51,0.1333333333333333,2020,5,142,0.0,66.48521,5.292679,79.82249,5.2037444,75.60947,4.7545223,103.68639,6.0114703,0.20118344,5.4823513
-119.85228049912264,34.408473915971825,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,68,77,78,81,0.087248322147651,2020,5,142,0.0,84.18935,5.245212,89.78107,4.9980235,84.04734,4.6054797,102.47337,5.514665,0.09467456,4.0404763
-119.876555732391,34.41018749283005,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,50,78,63,130,0.4444444444444444,2020,5,142,0.0,55.52071,5.5036464,75.63313,5.457001,66.42603,4.8482246,112.85799,6.0004516,0.33136094,5.0150795
-119.86788570381516,34.41102942278668,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,92,115,84,172,0.303030303030303,2020,5,142,0.0,78.04142,5.6692486,91.49704,5.6420135,79.94083,5.3431005,123.60947,6.0268273,0.20710059,5.0769587
-119.83706186389809,34.41945596963386,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,135,131,104,166,0.1029900332225913,2020,5,142,0.0,136.2071,4.8916097,132.14793,4.664454,106.02367,4.438253,167.46745,3.5470595,0.10059172,3.521803
-119.86881186553114,34.41330632627704,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,32,52,55,127,0.5974842767295597,2020,5,142,0.0,41.449703,4.3631296,64.61539,5.0711617,58.81065,3.749024,157.7574,5.6713867,0.57988167,3.537314
-119.82127306593948,34.42000532178598,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,111,116,88,155,0.1654135338345864,2020,5,142,0.0,109.20119,5.479267,113.47929,4.8363647,91.73373,4.8268533,149.6923,4.6218863,0.15384616,4.2357693
-119.87534745747332,34.41682001779891,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,74,94,71,166,0.3833333333333333,2020,5,142,0.0,75.57397,4.1842813,91.07101,4.2868342,72.85799,3.5592608,157.7219,5.0912275,0.34911242,3.8134959
-119.81624655375312,34.41939107587184,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,106,112,94,151,0.1750972762645914,2020,5,142,0.0,111.81065,4.602822,113.10059,4.00219,98.6213,4.256349,140.5207,5.1628833,0.10650887,4.559742
-119.82314440333926,34.42014600606539,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,79,106,86,158,0.3333333333333333,2020,5,142,0.0,105.23077,5.0878906,114.39053,4.3985972,97.70414,4.632486,149.92308,4.6864915,0.17159763,4.5160756
-119.86619869223595,34.416282842252855,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,132,111,93,161,0.098976109215017,2020,5,142,0.0,131.71597,4.8720818,115.95266,4.56083,97.34319,4.1694775,161.77515,4.4692516,0.10059172,2.9787886
-119.87334077134778,34.41025228963056,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,39,51,64,53,0.1521739130434782,2020,5,142,0.0,70.82249,5.686948,85.09467,5.7168956,78.78698,5.3496394,119.1716,6.0445266,0.24260356,5.254259
-119.84375965141076,34.416228241844955,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,93,122,92,192,0.3473684210526316,2020,5,142,0.0,95.40237,5.376527,117.59171,5.1866884,91.48521,4.6845317,183.72781,4.765902,0.3195266,4.493296
-119.8690376996327,34.411321494379486,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,85,80,79,155,0.2916666666666667,2020,5,142,0.0,83.11834,5.7842617,91.8284,5.4173512,79.86982,4.826353,142.25444,5.724175,0.26035503,5.180607
-119.86472394834703,34.41705297918418,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,157,140,116,176,0.057057057057057,2020,5,142,0.0,127.82249,5.214893,115.48521,5.032538,97.0355,4.7929134,155.3491,5.029825,0.09467456,3.048908
-119.844090580013,34.41617186489388,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,68,83,75,146,0.3644859813084112,2020,5,142,0.0,66.90533,4.7289405,82.38461,4.7192383,73.54438,3.7534273,150.95267,5.4106956,0.3846154,3.2801683
-119.8169564483054,34.41837412090532,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,99,104,89,135,0.1538461538461538,2020,5,142,0.0,107.21893,4.284168,108.87574,3.8519907,96.82249,4.0170455,133.6213,4.5286193,0.10650887,3.923247
-119.8520571912294,34.408930381355184,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,136,146,153,100,-0.1525423728813559,2020,5,142,0.0,110.66272,3.8419755,121.73965,3.8496392,130.63313,3.5154977,84.68639,3.7826567,-0.10059172,2.6975856
-119.82026586207128,34.42227314447223,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,48,80,63,197,0.6081632653061224,2020,5,142,0.0,47.54438,4.6965637,72.08284,5.469132,62.01775,3.8352406,161.81065,5.7322526,0.53846157,4.0116696
-119.84329652732694,34.41893249398359,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,53,73,65,146,0.4673366834170854,2020,5,142,0.0,69.50887,5.424174,87.1716,5.4160347,75.70414,4.7035904,133.52663,5.832137,0.31360948,4.771248
-119.84534843211108,34.411437033964084,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,74,83,80,92,0.108433734939759,2020,5,142,0.0,101.0,5.94267,103.59171,5.8489523,94.37278,5.6243143,139.57396,5.956031,0.18934911,5.387317
-119.81810792182516,34.42273397424832,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,50,85,64,191,0.5850622406639004,2020,5,142,0.0,48.31361,4.6160655,78.34911,5.361912,63.49704,3.8425262,177.9349,5.392687,0.56804734,3.2719197
-119.82847734966444,34.42481474009918,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,87,101,87,151,0.2689075630252101,2020,5,142,0.0,79.97041,5.7436414,92.0,5.4245696,82.02959,4.810693,136.91716,5.470819,0.25443786,5.2156105
-119.87240720612024,34.41615332447157,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,58,74,69,108,0.3012048192771084,2020,5,142,0.0,83.8284,5.790058,93.63905,5.3172626,76.14201,5.007788,139.02959,5.4048743,0.26035503,4.896921
-119.84406870116015,34.4137925937358,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,76,91,82,171,0.3846153846153846,2020,5,142,0.0,80.23077,4.8916626,91.22485,4.887719,83.18343,4.5690737,158.02959,5.1213183,0.32544377,4.6402164
-119.8777801029442,34.415279594668824,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,121,108,93,142,0.0798479087452471,2020,5,142,0.0,117.76923,4.958942,107.18343,4.668254,88.86391,4.1875486,146.56213,4.454574,0.10650887,3.1466093
-119.81880588148776,34.42047635231011,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,87,96,79,136,0.2197309417040358,2020,5,142,0.0,97.21302,4.620108,107.43787,4.496281,87.55029,4.0324407,155.78107,4.948522,0.23076923,3.8511238
-119.86236152098172,34.41495030889558,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,131,128,107,166,0.1178451178451178,2020,5,142,0.0,118.75148,5.9760723,123.97633,5.7479796,105.02959,5.6631675,160.25444,4.5914664,0.16568047,5.176782
